Latitude,Longitude,Signal Strength (dBm),Signal Level (0-1),EARFCN,Optimal Band,Bandwidth (MHz),PCI,Download Speed (Mbps),Upload Speed (Mbps),Ping (ms)
10.683845,91.38133,-85.46041491530768,0.49,45736,Unknown,10,293,7.213859726800224,2.5535036034731133,50.0
25.486026,90.304443,-84.38157395243744,0.51,29734,Unknown,5,39,7.572283172647057,1.0043241123024154,114.62149697094762
16.991508,72.376908,-84.86998734043219,0.5,52321,Unknown,10,331,3.783940175668206,1.7869956638715359,150.0
14.917197,73.246295,-78.29363314598571,0.6,46649,Unknown,10,108,4.472959757619772,1.5746341885477495,56.675815428079346
17.299231,87.866195,-74.81368956010436,0.65,58182,Unknown,10,319,9.09085871914482,3.588104802800329,71.33301111493267
9.711862,90.087577,-69.90901001996272,0.72,52935,Unknown,5,326,5.052234011025885,3.501422249923344,93.53080569000238
33.480158,88.646456,-97.13131670253689,0.33,34521,Unknown,5,40,7.589482774922047,2.334562505736849,142.78112662813066
13.162018,86.246392,-100.78143158632648,0.27,3978,Unknown,5,301,6.89778485382168,1.234023909481691,148.02805144528318
33.950034,94.735566,-60.22305841443453,0.85,67943,n28 (700 MHz),50,364,6.892663039445704,2.3258781772757144,74.42494685624611
9.584683,93.122759,-81.49030816090351,0.55,4494,Unknown,10,34,5.382901288433211,3.1063360776676645,72.2555415157761
33.243782,71.534154,-73.50638968481096,0.66,56890,Unknown,10,212,4.600678468506243,4.093037212720232,77.0156849996478
11.665345,84.605327,-68.06505869708596,0.74,55261,Unknown,10,63,6.699234913729255,2.4296825112803644,83.38714030771524
23.984108,87.952773,-74.94932228589919,0.64,48534,Unknown,10,9,2.6409957792644136,2.708736860300203,150.0
27.585062,95.211773,-76.08489713903609,0.63,45842,Unknown,10,235,5.39344468769194,2.747513425208579,150.0
10.017077,93.047074,-62.276269628830136,0.82,27403,Unknown,5,398,5.654063719816897,3.592752936348867,116.35154573860201
30.311487,92.385021,-92.18553343021192,0.4,63326,n28 (700 MHz),50,294,4.869373298363406,2.9311724276669904,120.97966918923603
30.210227,76.592666,-80.28686238022999,0.57,68943,n28 (700 MHz),50,278,9.465914353509849,1.3842611167731234,115.9899877987259
24.147183,83.267923,-105.36754884202867,0.21,1428,Band 3 (1800 MHz),15,451,61.42715896628124,17.876565762760865,15.69440274546249
21.390385,75.989945,-82.92515609077519,0.53,40915,Unknown,10,188,2.6992912720251536,3.173121682326663,54.761619983092686
9.425806,92.934226,-78.63517903729935,0.59,59537,Unknown,10,314,7.101257144332772,1.4346100826664085,88.35866321391902
12.686523,82.870471,-97.02849007646405,0.33,22280,Unknown,10,262,7.317571017143408,2.7476719659966973,115.15118501481308
26.129436,89.909596,-82.30758282763016,0.54,42711,Unknown,10,19,4.709274568215416,2.254163673177301,112.47165293658944
32.602546,76.92974,-82.87067270529752,0.53,45371,Unknown,5,76,2.844923412433596,1.278627702370697,112.75314959773138
10.657551,78.649146,-92.9473009595398,0.39,41680,Unknown,10,52,5.700165031319637,2.7619084443080046,88.36370100634039
19.293342,68.937191,-93.86919305338022,0.37,19899,Unknown,5,343,2.5681666199220023,2.6445085338730263,75.70149851258486
34.967558,70.136625,-78.91791667282206,0.59,67021,n28 (700 MHz),40,359,8.637019243128183,1.7238548209088784,79.40586968088792
11.664371,75.940489,-78.58111557315263,0.59,64180,n28 (700 MHz),50,86,5.097026252076705,2.9149606942751856,99.38597627379595
23.591619,94.590825,-63.872955905926254,0.8,18181,Unknown,10,347,3.1723584658108224,2.383789097951189,56.29827810964539
24.610073,72.036971,-83.59446861672777,0.52,46076,Unknown,10,12,7.81756614798687,4.00413898181767,131.1875646336565
19.710636,85.976399,-78.39730951181264,0.59,17934,Unknown,10,293,2.4725243988872547,3.290645855749031,79.62857282740818
31.952884,71.142557,-81.51712919362352,0.55,67214,n28 (700 MHz),50,485,5.928182000390264,4.272461561444645,149.41921068526386
21.059785,80.418942,-83.5524701442994,0.52,60807,Unknown,10,261,6.260388517046739,3.464701205816588,71.0775187178445
30.254473,96.039571,-85.69259030038761,0.49,8778,Unknown,10,475,7.578905921961548,2.980890595066171,108.11759184923982
11.322049,68.007838,-87.84620031441847,0.46,52586,Unknown,10,37,5.845254128663852,4.2170367376663656,107.53496217875528
20.642391,79.776123,-83.47818546065334,0.52,57231,Unknown,10,347,3.8365902682368533,3.2142516733872823,75.85500768274932
11.127529,73.436446,-86.90078996051957,0.47,63287,n28 (700 MHz),40,382,4.123284477980285,2.621821402025796,77.3625518135855
34.893019,95.850951,-93.67679287347298,0.38,28972,Unknown,10,304,2.4842294679370385,0.9658623367514483,100.86205830058005
28.114935,79.520951,-83.31422515170746,0.52,42153,Unknown,5,258,2.3608904382699127,2.0978481064976067,89.49148011279931
10.103868,76.498204,-97.95370649727334,0.31,15287,Unknown,5,499,5.191213465407031,1.0599851347693872,93.69200827135435
10.311108,96.117903,-77.64567202419099,0.61,13260,Unknown,10,365,1.574101759643042,2.629947818735521,98.87575785811852
22.507877,68.265904,-77.93588113757022,0.6,6634,Unknown,10,387,8.38205698723996,2.207805686460497,100.2043635479834
32.303852,92.744586,-82.73481791658197,0.53,23577,Unknown,10,250,8.14451141043695,3.0319098737207835,105.65763290679803
18.848485,96.537991,-96.83038426633517,0.33,52613,Unknown,5,156,1.0,1.461156909565245,131.82415614656338
25.219336,91.278826,-86.65955960329201,0.48,54798,Unknown,10,343,7.049416501773514,2.0444335501919557,89.96392225943391
33.338746,94.480859,-90.33051553891602,0.42,50128,Unknown,10,336,7.562718503523685,1.8399583702798843,93.81287615786209
21.139701,81.253847,-81.18070450054242,0.55,58700,Unknown,5,368,4.709850633079448,1.3552074529117293,83.43007227876363
15.904208,95.056815,-80.65352660128212,0.56,2915,Unknown,5,239,3.2484165890464016,3.9158451149248834,63.944904938464134
33.942229,91.749645,-91.5522086026927,0.41,51670,Unknown,5,223,6.7721148984536175,1.5981242732107044,148.69670964141628
33.380549,96.772247,-95.91407544045232,0.34,31445,Unknown,10,497,3.7477661210670368,0.5,127.3497808784708
25.599418,84.172511,-86.944505577565,0.47,56918,Unknown,5,293,6.15892351044819,1.3982634120756767,98.08057185893614
17.226152,71.394869,-85.99727544202054,0.49,50183,Unknown,5,419,4.360656952018839,3.7306851877989873,136.20293784550947
34.178383,70.725239,-76.42691998318395,0.62,37967,Band 40 (2300 MHz),10,172,4.455445570591914,3.2226294948664993,145.22126767452983
10.450139,85.486804,-101.09398955509492,0.27,60784,Unknown,10,242,1.9654626806117865,1.9529714356885446,99.57385343496432
33.437615,91.962388,-89.91498517350765,0.43,64746,n28 (700 MHz),40,184,4.253359843814038,2.0859209065310123,150.0
22.740206,93.266177,-93.78061282260745,0.37,53187,Unknown,10,120,5.691230228135062,1.7803428787217184,88.77344968355659
31.848394,90.812579,-83.01652263609607,0.53,27967,Unknown,10,42,2.2963203813412556,3.066868467414365,56.61760630019542
26.869491,73.605812,-81.02924290196775,0.56,1811,Band 3 (1800 MHz),20,200,71.77142987409864,29.213051036200014,11.455944565938928
34.160413,82.678256,-72.72462952359633,0.68,29822,Unknown,5,414,3.2152620809214056,1.3578778475848048,107.8702743746956
21.110641,80.699151,-93.79854964625537,0.37,53210,Unknown,10,116,3.907634388419458,2.2147458667877737,93.38606191220039
35.230811,79.455473,-95.77759499495514,0.35,52931,Unknown,5,417,3.0882101084010865,1.2744710125941947,115.13417690500718
28.333156,77.301993,-105.26998110969814,0.21,13828,Unknown,10,276,5.369682233685316,3.073624787184381,82.4212520600846
28.506561,75.494378,-96.31934032846908,0.34,29294,Unknown,5,473,4.4446231608456745,2.65171125521566,72.20492898353089
13.644182,82.952359,-97.94591819096225,0.32,47917,Unknown,10,20,6.46986960152896,3.102443183351759,86.83431398050486
24.600491,71.25136,-103.6326485015748,0.23,13804,Unknown,10,432,5.960613901987458,0.8769919391852672,105.32164910531863
36.659897,97.506961,-87.80161942474179,0.46,18409,Unknown,5,280,6.309146119604683,2.429926289624953,115.04225264957056
32.205597,83.89953,-81.88121914547811,0.54,24884,Unknown,10,302,4.51618841719772,1.125469486100199,77.92503576704442
31.465298,83.614643,-84.65535940901266,0.5,55730,Unknown,5,296,5.169236696885826,1.7004407116367446,50.0
13.308431,74.522927,-86.25133067054168,0.48,31044,Unknown,5,72,8.123154477778126,1.7437531359386123,65.44695401232079
16.949875,87.777144,-96.68618094547847,0.33,66974,n28 (700 MHz),20,13,10.0,2.1457234586637437,137.41316154019825
33.827621,71.588901,-82.32516544948996,0.54,9701,Unknown,5,459,3.6048668878374572,1.500714281956376,120.58553298395385
9.273911,81.166676,-86.18444769305043,0.48,16727,Unknown,5,79,6.898137998638958,2.0046502104323785,150.0
18.524112,84.277709,-72.88599433187846,0.67,38281,Band 8 (900 MHz),5,380,5.428740358454157,1.446595120117455,144.16873124316464
22.819932,73.194255,-93.93979081063307,0.37,25809,Unknown,5,216,3.706655682570359,1.3172815089949155,125.03025294909176
21.468542,92.765769,-75.15281369866149,0.64,40522,Unknown,5,86,8.052950922397054,2.969629518803739,74.86747787476519
26.062861,96.340334,-98.06696181154167,0.31,38066,Band 40 (2300 MHz),50,315,2.4100171644324266,2.1626539368826783,99.24901529078785
25.169146,91.519712,-91.4251120943139,0.41,14540,Unknown,10,70,3.0258070076976344,2.683279788353132,76.11205984933876
36.174194,68.860413,-78.45185826322493,0.59,54386,Unknown,10,385,7.243710051853961,0.5,51.46226178007949
8.757264,68.469494,-87.84545538769476,0.46,57991,Unknown,5,397,8.842211627756047,3.39252239806676,75.39110827865817
21.92186,71.239792,-82.65496033943732,0.53,5193,Unknown,10,258,5.993363572059539,4.360169371305137,120.90455268350618
24.465523,85.260912,-91.42002751658067,0.41,25752,Unknown,5,7,7.960788619550365,0.5,73.61673919359416
9.874393,89.24066,-79.87815639012547,0.57,20712,Unknown,10,253,5.090139763947123,1.1225178248531373,61.62919835669169
15.630856,71.813694,-84.4504446014388,0.51,42039,Unknown,10,254,2.444010498050964,2.0535467367188946,150.0
13.666838,73.213734,-83.9633288553039,0.51,48004,Unknown,5,429,6.669101364629431,2.728631280285918,130.13259342611846
21.915543,91.227958,-78.530977865073,0.59,48113,Unknown,10,119,7.136030094021992,2.2188958421454625,127.19217792635516
17.134008,68.042639,-90.25703623400898,0.42,68924,n28 (700 MHz),40,84,2.9602575127710007,0.9990981111418344,51.2745788580841
10.025089,73.5636,-79.10743184713441,0.58,10405,Unknown,5,100,4.878013993968607,3.1348391747165563,112.90898515876
31.437152,92.550007,-90.65577852152559,0.42,61129,Unknown,10,153,6.272171425163975,1.6564065864675404,73.21219943035148
17.977453,87.993513,-82.88144454635064,0.53,5039,Unknown,5,47,6.783165659095742,1.7942016070000362,119.40915275843884
21.468336,93.655497,-78.2849072456053,0.6,24103,Unknown,5,469,5.726827179559736,2.766503175157365,82.3758194485622
21.259064,94.414799,-81.00098295427064,0.56,36951,Unknown,5,239,6.133177411231608,3.6301854782655387,133.11826807966088
34.047186,77.058697,-89.84785905157935,0.43,25851,Unknown,10,193,3.4328677428603456,2.187261168309188,81.59467410408183
21.790327,91.045364,-77.46512102470388,0.61,49146,Unknown,5,134,2.3044938591281143,3.257605905732175,124.94984210570632
27.818541,76.951021,-78.84010984789577,0.59,50464,Unknown,5,322,7.389089265239491,3.3013543495976108,133.56003719680731
24.9334,73.425563,-67.65145303740347,0.75,59102,Unknown,5,356,4.514808388848618,2.801399792601685,105.5093308136454
25.799672,90.935624,-103.14622925522998,0.24,60124,Unknown,10,342,4.268638319837751,2.2990700494290945,113.67285547931853
21.369945,87.601363,-103.25516566802608,0.24,35620,Unknown,5,101,5.075544523089676,3.487647807661022,68.89065343934773
23.308787,71.152025,-83.25006484668924,0.52,48788,Unknown,5,252,6.3496149195914855,2.136460208692838,150.0
24.292004,79.800581,-80.80077160221316,0.56,25895,Unknown,10,14,3.194415373734246,4.027819003435918,88.33466454524304
22.893202,92.623717,-80.52504397544651,0.56,3037,Unknown,10,472,8.192491100585851,2.340163473858171,110.77228852730101
18.881279,80.215451,-89.31806677085817,0.44,24085,Unknown,5,68,2.679219947611021,2.584551179586352,84.48670522237896
29.35136,74.52377,-74.17179812610408,0.65,24456,Unknown,10,50,5.019502517040298,1.4637864863884924,50.0
15.132004,85.335208,-86.75939949957376,0.47,11162,Unknown,5,80,6.002056175288776,2.825015373554933,86.06565151695149
12.107609,94.532693,-75.54612505495925,0.64,14557,Unknown,10,61,4.882429046484365,3.3954148620766698,144.84420378668682
12.305735,73.116812,-72.2736413825573,0.68,1468,Band 3 (1800 MHz),15,243,58.626535099543815,12.837021898546993,32.47930246042412
32.895344,93.006554,-77.25147376279031,0.61,37658,Unknown,5,498,4.7692667919313925,4.82973239961271,119.83595579958967
14.638115,81.841389,-92.26774007685256,0.4,65227,n28 (700 MHz),20,427,7.501243669480084,2.9894170262144164,109.12127573050138
18.393653,88.207674,-98.39348624831449,0.31,24178,Unknown,5,340,5.721116904163905,2.7446398314051863,86.31006937106108
27.655455,73.950624,-104.79217700740244,0.22,13892,Unknown,5,106,5.102802123787529,4.324359690693709,52.25733345004145
22.53186,89.727708,-89.09767286433862,0.44,38322,Band 8 (900 MHz),10,256,8.489545439790112,2.0852937917068712,115.9686811822121
11.079446,68.064396,-77.14387618432916,0.61,5898,Unknown,5,52,6.1163650624681,1.3358967985639674,113.47806262845714
31.929762,94.75692,-69.7492073507393,0.72,5160,Unknown,5,436,7.837154855610807,2.5710122389301104,139.62663794777603
36.387767,86.212467,-83.83776766727512,0.52,18151,Unknown,10,270,4.560945818098889,3.048343532788016,107.00702828823881
15.291353,85.550258,-75.96013554841824,0.63,8914,Unknown,10,347,3.5148423529886426,1.9251145894796318,64.94789135297069
35.460436,86.1683,-82.73191621163923,0.53,44055,Unknown,5,68,5.9623032029064955,1.4805270092735734,98.88242170577438
20.385862,73.918882,-84.73478753804204,0.5,3473,Unknown,10,498,7.141532250044143,1.6010925026854295,50.0
23.269139,95.350546,-95.1430367962739,0.36,39199,Unknown,10,69,7.0510023897461895,2.686282956863808,50.0
21.999608,70.631093,-95.04275329431977,0.36,32635,Unknown,5,372,5.16205157409124,2.321140172417058,128.11993032669812
8.739592,96.655639,-80.95392698552925,0.56,50670,Unknown,5,370,3.951212216552883,3.162807142624513,136.62220677281337
11.633147,88.638175,-97.04430807748223,0.33,54785,Unknown,5,92,5.541475694223105,2.6500750446930805,71.38820711280795
19.005784,78.593652,-84.72521647704511,0.5,61007,Unknown,5,43,8.669084276247188,1.1778794697141353,101.52112390791915
12.224543,93.328036,-80.96845632978798,0.56,49899,Unknown,5,173,6.315411837577944,3.0283001384128023,83.74331603954533
18.659643,79.354653,-84.7744745357776,0.5,51164,Unknown,5,323,4.860644494068338,4.04968498673597,136.9645116413157
26.260296,88.949207,-78.11862064744315,0.6,32206,Unknown,5,73,6.519946835539952,2.8192361518648728,106.87202509726545
22.726952,89.014295,-83.77955768462176,0.52,30331,Unknown,10,147,7.228170526493985,3.0454645024244646,83.51470747016057
15.629298,75.681297,-73.56543989571182,0.66,63681,n28 (700 MHz),50,288,4.48231112504454,2.7003504632119464,88.50283810288049
14.008021,93.225346,-83.43541439127402,0.52,35082,Unknown,10,13,7.212482889170096,2.9922742769950528,115.65697887889309
36.638582,91.699607,-88.73223778549617,0.45,7248,Unknown,5,448,3.2170356719691275,3.2703280340996863,150.0
29.205959,96.027032,-97.41070657264304,0.32,12192,Unknown,5,328,1.4526711038084499,3.4326776830251915,121.61678746628019
28.959476,84.39933,-63.65889490418687,0.8,57194,Unknown,10,101,5.996540646664914,0.7573824877902753,109.60967479461263
35.021189,93.66089,-79.12679895848342,0.58,67866,n28 (700 MHz),40,207,4.88621829091688,1.9607854743577626,68.45240785516556
18.169913,74.699782,-88.70995971520938,0.45,57447,Unknown,5,47,4.403790445537046,2.3133373531897456,120.60764836868302
23.845524,95.911322,-103.39835023641221,0.24,63932,n28 (700 MHz),40,458,4.642242685172212,2.2901382130391994,77.12441776693933
23.474724,87.660988,-82.26856633968173,0.54,58920,Unknown,5,171,4.905898932825513,2.183826973547182,71.37749742922753
19.895429,81.582382,-92.0318056838463,0.4,6634,Unknown,5,37,4.971731603607154,0.5,99.40565895047119
15.65053,81.060833,-74.89457826785441,0.64,27832,Unknown,5,11,6.380160328512602,3.037111773761672,128.2180851535196
35.840125,85.147067,-76.70702996490229,0.62,19222,Unknown,5,317,2.865946087154203,3.8799590977038454,149.97090140908267
22.721825,75.544253,-96.3143491659131,0.34,69440,n28 (700 MHz),40,312,4.6474113510602,1.0322753068275319,94.4287127985751
32.008702,77.392383,-92.29608784923046,0.4,49038,Unknown,10,171,5.322953772387857,1.1374615569738942,112.7910212178819
10.220126,91.883535,-90.31457482709381,0.42,48488,Unknown,10,6,6.40385573035384,3.6918063140296478,79.47010176470857
16.374443,69.208886,-96.94205600688896,0.33,51522,Unknown,5,96,5.741134613624083,1.74588617057438,109.71972694967651
17.321012,69.12749,-78.46230732791625,0.59,51655,Unknown,5,308,3.1358953940626537,0.641160013143754,131.65820750823414
9.275565,81.332599,-95.15637403231588,0.35,10518,Unknown,10,43,5.496070594089627,0.752932532183958,57.117936828415985
10.994547,83.722331,-80.61263547569573,0.56,67886,n28 (700 MHz),50,304,5.150261069706166,3.649311335704456,105.06647704319728
15.480966,75.029257,-95.79660198518314,0.35,69209,n28 (700 MHz),40,326,5.185349437856831,2.3606225935113048,67.52095345985154
21.188288,81.690011,-87.03348932809511,0.47,65402,n28 (700 MHz),40,77,6.01365244846028,1.318320375006678,87.47612721373756
12.396225,90.3582,-88.2964853423611,0.45,8941,Unknown,10,168,2.63721923211751,0.7908181686552194,60.38614912050778
13.167137,74.593937,-94.53813254511641,0.36,16597,Unknown,5,485,2.35741715067203,2.332155869445722,122.0520856516093
13.01169,77.297497,-91.41573524717676,0.41,53133,Unknown,10,392,3.784272549284843,1.8273585388050382,112.50438393967617
24.00343,86.330267,-97.84951676764597,0.32,38891,Unknown,10,486,1.0,4.041129581135561,125.0725734459752
17.858367,97.54546,-85.24875944537774,0.5,35784,Unknown,10,479,7.471592245498801,2.004647076977456,75.89767334830336
33.976165,79.271997,-76.47867467673058,0.62,43303,Unknown,10,159,5.458486508473074,1.8973646254705,89.73107359970153
20.734375,96.85632,-91.6731348993578,0.4,63318,n28 (700 MHz),50,198,6.24758540011709,1.2671698673419254,95.353207039008
26.367398,91.164866,-79.7899420856534,0.57,19496,Unknown,10,356,6.494678862548698,3.4648667128722774,85.72502767684362
15.276118,82.271098,-89.77764415224907,0.43,34528,Unknown,10,45,5.157253130393292,3.443080585671318,113.91256958241968
18.444662,80.198728,-76.72567046092307,0.62,55529,Unknown,10,84,6.218126494362869,2.3531348596402104,56.088552761596155
11.858462,96.08358,-91.99690662549403,0.4,59711,Unknown,5,50,7.209716530192359,2.910332490444866,118.41587874828122
10.671422,92.408118,-65.38399940003119,0.78,44346,Unknown,5,398,5.880975168632913,3.2824148655178376,77.93145532903496
27.698632,96.236294,-93.32970483195098,0.38,50969,Unknown,5,84,4.0754428789409385,3.7785589512492894,74.51488494782993
28.7194,69.121852,-91.4087571897023,0.41,2267,Unknown,10,184,5.195945103250035,1.9112155117749652,50.0
14.195806,73.894611,-71.25181911619896,0.7,13068,Unknown,10,261,6.007372124242522,2.16989711384774,150.0
29.16213,74.582638,-84.81567912400581,0.5,47007,Unknown,5,140,5.685787667063171,2.8548907965852792,66.29981425175473
21.986729,69.812755,-78.70691771969895,0.59,40854,Unknown,5,235,4.706807108697068,0.9594054692676433,72.49067376118467
25.830395,72.635466,-81.30269130792583,0.55,10692,Unknown,5,101,5.383869330228068,2.3284637594258095,117.6179089375872
31.076465,82.844768,-75.83243929351002,0.63,5998,Unknown,5,146,3.2901805435078604,3.206538233108247,53.35227164671477
31.435347,91.575406,-82.60869584523397,0.53,69099,n28 (700 MHz),50,306,5.6413278947963645,1.0191244450861734,50.0
32.293023,68.315306,-94.45424916366555,0.36,64090,n28 (700 MHz),40,306,6.314172952102434,3.5072969633763966,128.8842673729003
26.377618,77.894247,-90.66476587799687,0.42,43490,Unknown,5,466,5.280491994314954,1.5131515309606987,150.0
13.763459,75.836359,-85.8522650085946,0.49,48096,Unknown,10,440,2.710739484182816,2.0429048538327432,110.75511138630237
18.406148,82.301984,-79.9102974217177,0.57,51696,Unknown,10,69,7.340075530240144,1.4419836203222764,98.47634593968769
29.973336,69.974273,-81.63665103518618,0.55,39258,Unknown,10,462,6.868347398239971,1.5777452192140904,140.6140163443565
8.94203,69.384865,-100.07373202597965,0.28,53852,Unknown,5,462,6.650355159688784,2.606106339040931,90.56594702885272
25.771651,86.979003,-105.05320364586976,0.21,52903,Unknown,10,153,5.905692541651501,4.044116697067259,71.59993387308867
15.849419,91.751032,-97.93481453547024,0.32,66335,n28 (700 MHz),20,350,5.096979821563028,2.673572454531936,101.63586698393317
28.77659,87.159619,-82.35778234520149,0.54,19209,Unknown,10,244,6.341415191530628,3.346767165240726,142.14052709263171
24.023255,77.722838,-87.67939681372395,0.46,51517,Unknown,10,90,5.940950186576794,0.8265912628072911,109.85520945165342
33.238922,76.586212,-86.69570493221124,0.48,26351,Unknown,10,245,6.466005735897371,3.426874385329408,67.80739819712352
19.228066,78.93313,-70.86372195347937,0.7,62396,n28 (700 MHz),20,140,2.3019202962545884,3.5845125474440405,93.26643389320925
8.091767,86.704767,-90.23444641388511,0.43,43081,Unknown,5,154,7.575519094773565,2.101191551213367,119.90666726980685
20.809039,86.425774,-73.29911820113327,0.67,43010,Unknown,5,152,8.460693144404136,3.601515795109469,118.48886024984566
26.527854,76.192763,-83.80030552538568,0.52,14489,Unknown,5,21,8.993931740854078,3.2253975521805534,145.34829907291453
12.548667,72.232899,-82.92851410313298,0.53,12008,Unknown,10,92,4.031711993944221,3.115532980346674,77.32668688490736
21.345731,71.387829,-96.456015233009,0.34,36709,Unknown,5,7,3.4680519811274113,4.6711273234513655,105.0913005049649
9.633203,72.228048,-91.23018855787946,0.41,45644,Unknown,5,249,7.291620829948773,3.5482117139849723,150.0
22.3553,79.788703,-96.39134927918096,0.34,16784,Unknown,5,434,6.057514946497291,1.5688798275003266,119.68370549286749
32.381497,88.181808,-87.32225653117425,0.47,16953,Unknown,10,85,1.0,1.844759458892062,114.2583301784515
9.002488,78.329921,-77.98697901388702,0.6,56998,Unknown,5,98,5.174383162487218,2.329347666315849,50.0
22.126375,97.857888,-98.5588149703962,0.31,12508,Unknown,5,106,3.437743961797423,2.021022071907674,92.61747807956584
24.14919,89.710637,-74.81084678706864,0.65,23377,Unknown,10,417,4.865962399530688,1.6698277312142515,75.82145051753398
17.178905,97.759247,-81.08695667632404,0.56,60845,Unknown,5,196,1.0,3.1451421057737203,150.0
9.966965,94.483607,-106.0435858074476,0.2,4879,Unknown,5,433,5.197041501405879,2.3661211806898357,129.86400066575263
27.575619,93.301989,-80.2551747292418,0.57,61122,Unknown,5,476,4.37511015466775,3.778902564021521,59.68562024774389
33.189736,83.753648,-94.35669504730956,0.37,37060,Unknown,5,44,6.0437594433180415,2.8337377420861536,118.52809902176278
33.430117,72.866483,-80.67252973035711,0.56,16779,Unknown,5,239,7.369825447340231,2.859735153746123,55.613797162516086
13.452965,79.677306,-82.83268723155942,0.53,1677,Band 3 (1800 MHz),20,351,31.372623170515173,18.122884094317115,32.16236252436736
21.134187,76.702318,-73.29129343814724,0.67,8794,Unknown,5,172,4.388060834564879,2.7494667377109905,97.77366872636233
8.150871,77.079303,-101.18012926136427,0.27,48182,Unknown,10,178,6.229125168688502,3.2009636790911205,91.76501317255493
31.230792,78.734427,-90.42148183538663,0.42,57549,Unknown,5,98,4.836072972506122,3.8006202627898276,105.55259718478443
13.947059,93.404963,-71.59384582077702,0.69,66571,n28 (700 MHz),20,251,3.5234746151642478,4.168395345265378,75.57439888483539
30.960977,79.021474,-63.02471764566118,0.81,42219,Unknown,10,155,4.228186227597923,0.791053103764598,99.35463360899821
34.494167,82.894106,-95.77634543099755,0.35,32701,Unknown,5,116,4.252177973721197,2.1404492972724602,79.28656218660532
27.150895,74.106162,-93.40099890579015,0.38,47308,Unknown,10,244,1.4228623860588354,3.155515376143555,99.62125964753825
21.255175,91.895824,-85.33462173364354,0.5,47357,Unknown,5,89,3.5916978882951156,3.5640180252859173,73.65197541698205
13.333293,71.853541,-77.28451554703479,0.61,17402,Unknown,10,448,4.137129803826442,1.2589764694086114,82.11346870679994
26.722201,77.790195,-95.66200707805052,0.35,6641,Unknown,10,405,6.350872494927899,2.5263509518637144,127.08357212078892
22.476278,81.518395,-100.72288792684944,0.28,50651,Unknown,5,99,6.9266820481020615,4.181468853726153,91.0113255156566
33.178083,71.358956,-84.8560054624565,0.5,4434,Unknown,5,492,1.5477580645432214,2.2138287727585375,113.48253739869708
10.110635,80.670032,-89.77723592153959,0.43,15674,Unknown,10,403,5.877203497275598,3.8772258147714878,71.5709765046937
20.146787,85.189013,-74.9862099400741,0.64,55765,Unknown,5,361,3.106357494425174,4.701884848023135,87.88352828986649
32.730496,77.799559,-81.69766892909645,0.55,30813,Unknown,10,126,6.857153280740117,2.2432658944929265,101.44344597199883
10.368618,71.00511,-83.59786704500897,0.52,6421,Unknown,5,464,6.883427578839925,1.9971747808400346,68.36599004822318
26.58787,85.346015,-79.43812159763334,0.58,53735,Unknown,10,251,5.479143979481529,3.7907350334635757,141.09996586230037
35.68694,75.927929,-104.23116982061545,0.23,68089,n28 (700 MHz),20,485,6.039460131073902,2.3436789707748105,143.7082549973651
28.45062,69.125236,-88.15458348125023,0.45,4191,Unknown,10,402,6.134322400386497,2.8579538604554804,50.0
21.779934,87.520256,-85.77768568756696,0.49,56298,Unknown,10,238,4.379931523685366,1.6601217548173173,50.0
18.426692,73.44118,-82.19777282742055,0.54,9779,Unknown,10,372,5.36711208592889,3.6581249683377632,111.84419323745038
32.463738,87.820637,-79.13683003683528,0.58,62519,n28 (700 MHz),40,392,3.7202476019348483,2.586892495415294,116.68548363834933
26.726347,78.726829,-107.2109537587682,0.18,31061,Unknown,5,39,2.370597818645695,2.144041043225109,95.52638595333072
22.986021,76.382729,-87.49415418184944,0.46,1138,Unknown,5,48,4.107155981637521,0.5685709491306392,76.29436141567484
31.077211,93.592362,-81.01332617392485,0.56,61604,n28 (700 MHz),20,90,7.163472915370786,1.218166664205503,98.18887827266572
26.713543,81.748668,-95.54237016611584,0.35,4680,Unknown,10,116,4.129461816608728,1.9303360328801382,123.48199212278558
28.193949,83.780704,-69.91241053459093,0.72,2279,Unknown,5,16,5.211247571770871,3.2995160333468467,117.9542082937223
33.978382,91.857169,-89.51112189670333,0.44,10806,Unknown,10,378,1.0,1.278127476058814,94.44530760583554
27.751287,86.904036,-82.23724717679154,0.54,30046,Unknown,5,160,7.676064382092448,2.1478221912073265,119.83564890069115
35.021266,87.094973,-86.77059341550914,0.47,27702,Unknown,10,136,7.688679862302619,4.692356366657436,150.0
13.550196,85.593666,-97.84764235485038,0.32,61900,n28 (700 MHz),40,447,5.948835674236099,2.814373919644747,62.035419550471445
30.025136,91.474127,-92.62839193378682,0.39,53896,Unknown,5,134,2.0570299000182244,5.0,89.86405428286209
35.117429,89.356326,-86.4654784527972,0.48,43322,Unknown,10,319,5.577298505654169,1.5354841364148353,79.64425679211273
16.440153,97.390551,-82.55140186167935,0.53,31319,Unknown,5,122,8.052250521304714,1.6545642341034532,72.37878349832438
20.408608,86.295229,-93.22093067311881,0.38,69036,n28 (700 MHz),50,252,9.388523090705327,2.913509863593138,129.73730864242913
27.550917,93.230036,-77.80281262640737,0.6,28212,Unknown,10,319,3.3571000533609814,5.0,79.17633846019858
25.753284,96.9333,-80.9260631231407,0.56,5184,Unknown,5,135,2.9153055322506916,1.8225192263845504,72.41866383566116
